TCS.NS,INFY.NS,RELIANCE.NS
0.5733894107551902,0.5741274088668085,0.5642926102082093
0.573935523133144,0.5725564654008819,0.5464684646387252
0.5790921404016509,0.5570844956357419,0.5251244569101483
0.5976761357034222,0.5653499220921916,0.5268843541494215
0.6040461737903238,0.5790796932942452,0.532364921727956
0.6127212958386339,0.5728981231085453,0.5327419700500724
0.617817146592029,0.5640179590522243,0.5299514334553534
0.6085553637148311,0.5579383083823117,0.5334459154096727
0.5944003600163295,0.5554450690750994,0.5233899398756485
0.5798002219381835,0.548204331579421,0.5355325066447914
0.587181163233967,0.5570844956357419,0.5471220556720544
0.5948853689114353,0.5643250436899412,0.5609993425173354
0.5921350382478037,0.5622758552098774,0.5655748181533709
0.5832377421386972,0.5638469881172832,0.5597172022527199
0.5915288332902109,0.5742298967070334,0.5683402452655004
0.5919330822511848,0.5698240562262309,0.5598427496656666
0.6112380761860463,0.5790796932942452,0.5485298787107087
0.62932358388326,0.6034319218364457,0.5519991835018923
0.6380616065756783,0.6068473622642045,0.5550412210057809
0.6232679366943206,0.6087600581585342,0.614723550857142
0.6295876542659358,0.6113146765049942,0.6476569045713436
0.6270883645658432,0.6067922347937693,0.6519810146593017
0.6175172453067275,0.6008886699787352,0.6682465449335038
0.6223129701296635,0.60848385248192,0.6724700817300122
0.6233288155320111,0.6057218904365205,0.6628415088443753
0.6393621897151942,0.60848385248192,0.6813947092560491
0.6462509334708311,0.624571507054327,0.674958966130929
0.6462914819217651,0.626193978602585,0.6550480262846876
0.6530178072285082,0.6324082274434399,0.6590704164982972
0.6761837774858264,0.6480125220817723,0.6781092925085181
0.6772198409523518,0.6583003310489848,0.6941288039977815
0.6716927838190789,0.6666547950006394,0.6967019506785463
0.676407299417568,0.6712808612009642,0.6773271761182156
0.6940458755738772,0.6814306620506094,0.6793706548454923
0.685734454035607,0.6869543019791899,0.6844161718739346
0.6758991520712367,0.6848829488460646,0.690268914775269
0.6873193256219765,0.6928575826320051,0.6844666615612975
0.671143863376656,0.6868507722108295,0.6741737364355072
0.7167441346132191,0.7255507300601003,0.6480127012019963
0.7196702501126173,0.7359076851672057,0.6232642943259101
0.7017676035736327,0.7342506405490015,0.6139553766593282
0.7034342459973428,0.7282091623371396,0.6148635819069461
0.7054253883511039,0.7404646999483773,0.6263925568454829
0.703698091734861,0.7263794418106817,0.6199847657858868
0.697174957973103,0.7314887732243414,0.6356763650294754
0.6953664521324132,0.7391872960544077,0.6463476920883031
0.6715101473060074,0.7276222726347048,0.6335319746080188
0.6766511517360663,0.7292793172529091,0.6260898894434896
0.6699652625576784,0.7266210744173491,0.6172853948867145
0.6495021105131744,0.7281056325687791,0.6064879789705715
0.6433856968091234,0.7177141043917272,0.6129966817243473
0.6411303717501076,0.7157118973984948,0.6208677261898232
0.6521033891147852,0.7377720734843498,0.6139553766593282
0.6502296238558332,0.7404646999483773,0.6121137890009569
0.6469101546856009,0.7229616333644333,0.6272755849299654
0.6427556794648324,0.7134679630778558,0.6204893919373315
0.651390365384787,0.7192334250545829,0.6178907973712469
0.6556877149257443,0.7469551544658461,0.6314633187176064
0.654262229078642,0.7471276409326204,0.6238950770152161
0.6480303477636209,0.7564143464032167,0.6093387512512864
